source_id,ra,dec,parallax,pmra,pmdec
64988322684358144,57.09464904982035,23.461746193162426,7.509023760722854,20.586114440560067,-45.14237539307773
65010519075247616,56.84458758907592,23.73506530393574,7.481431550014758,20.220945081172403,-45.791995280139076
65027595864800000,55.519783485203185,22.858358168943482,7.451380363496461,20.956669492460257,-44.68794288703312
65052953351603456,55.38534473978696,23.161519816655723,7.522221748654658,21.489136618115143,-45.99569262566769
65096899456994304,55.053173093257094,23.159776615728504,6.944196831805783,19.53011982032914,-42.00960297662542
65098514364769408,55.21602761544148,23.230535528423577,7.287877913694783,20.825910225757177,-45.02650905828326
65108714911246720,55.04043570167992,23.17554600042617,7.430003206051548,19.684433890715137,-44.69982920331617
65113529568721152,54.94066840724022,23.304802206480367,6.840537477227726,22.230003067664583,-44.61044266656873
65162492198224768,56.285083015982494,23.416768795341113,7.462238224855825,20.62067712169717,-46.40973690595329
65208396808627840,56.92276375783222,23.97172758846156,7.3675798561772385,20.52465570040364,-45.03220218366824
65212691775922048,56.8257781580884,24.036218065276202,7.340276386730736,22.03232056608309,-44.73567467390483
65220143544571520,56.28949749428424,23.97897765656046,7.230073122661357,19.867198714896627,-44.110251944929765
65224889481112832,56.60879577279068,24.085812196319612,7.572114012378392,20.70446351043377,-44.848087910203546
65276772687884544,56.47922254176663,24.223729971086158,6.830993138718319,20.438700248688043,-46.25544176823606
65283232316451328,56.45679586432521,24.36754142471917,7.671309961502887,19.515752191840225,-45.52730972393302
65284469269256704,56.42449682534324,24.431316803451438,7.374518162509229,20.51139814322395,-44.71388534229041
65299965511216384,56.16515315807857,24.52875146114693,7.422471130114677,19.99497293917839,-46.24616712348573
65320546995112576,58.9315089119699,22.2665676468802,7.527696021846339,31.003948043735686,-77.25738546320923
65331198513957376,59.15275002922504,22.47244538130697,7.44535361781846,72.8351469590789,-45.352247119016276
65383012997643520,58.89044042446022,22.603008850312467,6.981441903585064,2.857435404251431,-5.3423023365472
65587487803029504,58.40588597053627,22.859661899635803,6.294539698568291,12.316143315241158,-57.48522391642516
65772789871345024,59.50825675474172,23.898337035153258,7.487762389712789,18.995087333339008,-47.26774623211701
65781345446197504,59.32027138426084,24.00899009889595,7.602595875652743,19.19173234565891,-46.886966066874
65820859145874816,58.553582594362574,24.101883693077333,6.43688800761886,-2.3912658211610696,-1.4853809017945658
66241284904081792,59.24645535510063,24.653693047206815,8.649452971059686,193.0286746042005,-110.4357035773229
66451429065390080,57.37428421162854,23.648515417234574,7.4006288091952,19.230632867310945,-46.265249340902585
66469742806047744,57.91338206199028,23.854915222382793,7.570281067984224,18.862964293747872,-46.428949981441505
66480944080770176,57.82037107284832,23.826399611095386,7.332011141563543,19.840058870006157,-46.76124451832967
66507469798631808,57.491988012399965,23.84848726390722,7.389021187429237,18.377840455207256,-45.870328430863225
66517468482370304,57.07140351416555,23.890150538515897,7.288929036654956,17.88603537123723,-45.49537923971175
66526127137440128,57.29068893293528,24.053211829998986,8.118448445799721,19.07896807307441,-46.193244590476716
66536331978799616,57.739304037058716,24.10836898081129,7.2832093920825285,19.00204493245024,-44.096572621397236
66539252556578816,57.52114270787197,24.12375084194353,7.422949703786111,18.326223989836638,-46.97900933587258
66713044112564864,57.02995559055859,24.14185767971222,7.372210598869264,17.901458738341884,-46.43975714497985
66714418501518848,56.87239647545671,24.114112461279156,7.311236732528621,20.936026699698907,-44.53787427995938
66719194505127168,57.147957099171315,24.200692552456047,7.210367345445619,20.715969900055256,-45.71541499343871
66741833275728768,56.8004756120828,24.47536077556041,8.010790966568264,19.892622793992814,-46.17076891153943
66742765285619584,56.96235820156938,24.505016189025188,7.355850981343791,18.640018588177448,-45.03502657120565
66759773356036992,57.42996817987875,24.66276377252895,6.620640971826486,17.952987661522823,-42.83639152140508
66778907434324992,57.24836983436438,24.842720576150498,6.933064619280176,-43.67999666975806,-51.31270106562853
66779358406877568,57.25420132319898,24.902607776194206,7.629451775111978,20.28361932283305,-47.39279179600212
66782450780736000,56.67917911085989,24.41393308182471,7.442273447870589,17.926734595707977,-45.08857048748852
66799768088857856,56.52886446572594,24.562605127900447,7.375676434135071,19.40326285830028,-46.97160287418177
66832100605159424,57.07381062715844,25.04764063408678,7.499269077311336,19.516684921075115,-47.057326027126166
66846291177113088,56.83687734919407,25.086565724768334,7.256440119595136,18.658646636187495,-45.977086468875946
66898002584817280,58.22613014091119,25.295217515232924,7.248975775349272,18.551292963029198,-45.02180369338154
66960743466922624,57.561546788631134,25.42482323104547,7.443343423871985,19.420070860663902,-45.37822394377018
67317638068994304,58.862105908604924,25.842422171772295,7.453437321118838,64.6592412240903,-56.064274587642245
67351310612487552,58.03544092551432,25.898833987564004,6.109491963650577,13.70028437004952,56.794649906326825
67356941311325440,58.12324947675469,25.940693187655068,7.073809619292984,69.46303161406242,-45.37399850577213
